    0.26805E+02    0.16745E-01
    0.27346E+02    0.15869E-01
    0.27899E+02    0.15038E-01
    0.28462E+02    0.14251E-01
    0.29037E+02    0.13504E-01
    0.29624E+02    0.12796E-01
    0.30222E+02    0.12126E-01
    0.30833E+02    0.11489E-01
    0.31456E+02    0.10887E-01
    0.32091E+02    0.10315E-01
    0.32739E+02    0.97732E-02
    0.33401E+02    0.92596E-02
    0.34075E+02    0.87728E-02
    0.34764E+02    0.83114E-02
    0.35466E+02    0.78740E-02
    0.36183E+02    0.74595E-02
    0.36914E+02    0.70667E-02
    0.37659E+02    0.66943E-02
    0.38420E+02    0.63414E-02
    0.39196E+02    0.60070E-02
    0.39988E+02    0.56901E-02
    0.40796E+02    0.53898E-02
    0.41620E+02    0.51051E-02
    0.42461E+02    0.48354E-02
    0.43318E+02    0.45799E-02
    0.44193E+02    0.43377E-02
    0.45086E+02    0.41082E-02
    0.45997E+02    0.38908E-02
    0.46926E+02    0.36848E-02
    0.47874E+02    0.34896E-02
    0.48841E+02    0.33046E-02
    0.49828E+02    0.31294E-02
    0.50835E+02    0.29634E-02
    0.51862E+02    0.28062E-02
    0.52909E+02    0.26572E-02
    0.53978E+02    0.25160E-02
    0.55068E+02    0.23823E-02
    0.56181E+02    0.22556E-02
    0.57316E+02    0.21357E-02
    0.58474E+02    0.20220E-02
    0.59655E+02    0.19143E-02
    0.60860E+02    0.18124E-02
    0.62090E+02    0.17158E-02
    0.63344E+02    0.16243E-02
    0.64623E+02    0.15376E-02
    0.65929E+02    0.14556E-02
    0.67261E+02    0.13778E-02
    0.68620E+02    0.13042E-02
    0.70006E+02    0.12345E-02
    0.71420E+02    0.11685E-02
    0.72863E+02    0.11059E-02
    0.74335E+02    0.10467E-02
    0.75836E+02    0.99064E-03
    0.77368E+02    0.93754E-03
    0.78931E+02    0.88726E-03
    0.80526E+02    0.83965E-03
    0.82152E+02    0.79456E-03
    0.83812E+02    0.75188E-03
    0.85505E+02    0.71146E-03
    0.87233E+02    0.67319E-03
    0.88995E+02    0.63696E-03
    0.90793E+02    0.60265E-03
    0.92627E+02    0.57018E-03
    0.94498E+02    0.53943E-03
    0.96407E+02    0.51033E-03
    0.98354E+02    0.48277E-03
    0.10034E+03    0.45668E-03
    0.10237E+03    0.43199E-03
    0.10444E+03    0.40862E-03
    0.10655E+03    0.38649E-03
    0.10870E+03    0.36555E-03
    0.11089E+03    0.34572E-03
    0.11313E+03    0.32696E-03
    0.11542E+03    0.30920E-03
    0.11775E+03    0.29240E-03
    0.12013E+03    0.27649E-03
    0.12256E+03    0.26144E-03
    0.12503E+03    0.24719E-03
    0.12756E+03    0.23371E-03
    0.13014E+03    0.22095E-03
    0.13276E+03    0.20887E-03
    0.13545E+03    0.19745E-03
    0.13818E+03    0.18664E-03
    0.14097E+03    0.17641E-03
    0.14382E+03    0.16673E-03
