0.0245471 5.00617e-10 9.6438e-15 -1.75821e-18 -5.50869e-23 2.49844e-26 5.10393e-10 3.15821e-15 -2.05722e-18 -4.239e-23 2.67687e-26 5.16181e-10 -3.82924e-15 -2.30734e-18 -2.48725e-23 2.84067e-26
0.0248886 5.00617e-10 9.77796e-15 -1.80747e-18 -5.7418e-23 2.6404e-26 5.10393e-10 3.20215e-15 -2.11485e-18 -4.41838e-23 2.82896e-26 5.16181e-10 -3.88251e-15 -2.37198e-18 -2.5925e-23 3.00207e-26
0.0252348 5.00617e-10 9.91399e-15 -1.8581e-18 -5.98478e-23 2.79042e-26 5.10393e-10 3.24669e-15 -2.1741e-18 -4.60535e-23 2.9897e-26 5.16181e-10 -3.93652e-15 -2.43843e-18 -2.70221e-23 3.17264e-26
0.0255859 5.00617e-10 1.00519e-14 -1.91016e-18 -6.23804e-23 2.94896e-26 5.10393e-10 3.29186e-15 -2.23501e-18 -4.80024e-23 3.15957e-26 5.16181e-10 -3.99129e-15 -2.50675e-18 -2.81656e-23 3.3529e-26
0.0259418 5.00617e-10 1.01917e-14 -1.96368e-18 -6.50202e-23 3.11652e-26 5.10393e-10 3.33765e-15 -2.29763e-18 -5.00337e-23 3.33908e-26 5.16181e-10 -4.04681e-15 -2.57698e-18 -2.93575e-23 3.54341e-26
0.0263027 5.00617e-10 1.03335e-14 -2.01869e-18 -6.77717e-23 3.29359e-26 5.10393e-10 3.38409e-15 -2.362e-18 -5.2151e-23 3.5288e-26 5.16181e-10 -4.10311e-15 -2.64918e-18 -3.05999e-23 3.74473e-26
0.0266686 5.00617e-10 1.04773e-14 -2.07525e-18 -7.06396e-23 3.48072e-26 5.10393e-10 3.43116e-15 -2.42817e-18 -5.43579e-23 3.7293e-26 5.16181e-10 -4.16019e-15 -2.7234e-18 -3.18948e-23 3.9575e-26
0.0270396 5.00617e-10 1.0623e-14 -2.13339e-18 -7.36289e-23 3.67849e-26 5.10393e-10 3.47889e-15 -2.4962e-18 -5.66582e-23 3.94119e-26 5.16181e-10 -4.21806e-15 -2.7997e-18 -3.32445e-23 4.18235e-26
0.0274157 5.00617e-10 1.07708e-14 -2.19316e-18 -7.67447e-23 3.88749e-26 5.10393e-10 3.52729e-15 -2.56614e-18 -5.90559e-23 4.16512e-26 5.16181e-10 -4.27674e-15 -2.87813e-18 -3.46513e-23 4.41999e-26
0.0277971 5.00617e-10 1.09206e-14 -2.2546e-18 -7.99923e-23 4.10837e-26 5.10393e-10 3.57636e-15 -2.63803e-18 -6.15549e-23 4.40177e-26 5.16181e-10 -4.33624e-15 -2.95877e-18 -3.61176e-23 4.67112e-26
0.0281838 5.00617e-10 1.10726e-14 -2.31777e-18 -8.33774e-23 4.3418e-26 5.10393e-10 3.62611e-15 -2.71194e-18 -6.41598e-23 4.65187e-26 5.16181e-10 -4.39656e-15 -3.04166e-18 -3.7646e-23 4.93652e-26
0.0285759 5.00617e-10 1.12266e-14 -2.3827e-18 -8.69057e-23 4.58849e-26 5.10393e-10 3.67656e-15 -2.78792e-18 -6.68749e-23 4.91618e-26 5.16181e-10 -4.45772e-15 -3.12688e-18 -3.92391e-23 5.217e-26
0.0289734 5.00617e-10 1.13828e-14 -2.44946e-18 -9.05833e-23 4.84919e-26 5.10393e-10 3.7277e-15 -2.86602e-18 -6.97048e-23 5.1955e-26 5.16181e-10 -4.51973e-15 -3.21448e-18 -4.08996e-23 5.51342e-26
0.0293765 5.00617e-10 1.15411e-14 -2.51808e-18 -9.44166e-23 5.12471e-26 5.10393e-10 3.77956e-15 -2.94632e-18 -7.26546e-23 5.4907e-26 5.16181e-10 -4.58261e-15 -3.30454e-18 -4.26304e-23 5.82668e-26
0.0297852 5.00617e-10 1.17017e-14 -2.58863e-18 -9.84121e-23 5.41589e-26 5.10393e-10 3.83214e-15 -3.02887e-18 -7.57291e-23 5.80266e-26 5.16181e-10 -4.64636e-15 -3.39712e-18 -4.44344e-23 6.15773e-26
0.0301995 5.00617e-10 1.18645e-14 -2.66116e-18 -1.02577e-22 5.7236e-26 5.10393e-10 3.88545e-15 -3.11372e-18 -7.89338e-23 6.13236e-26 5.16181e-10 -4.711e-15 -3.4923e-18 -4.63147e-23 6.5076e-26
0.0306196 5.00617e-10 1.20295e-14 -2.73571e-18 -1.06917e-22 6.0488e-26 5.10393e-10 3.9395e-15 -3.20096e-18 -8.22741e-23 6.48078e-26 5.16181e-10 -4.77653e-15 -3.59014e-18 -4.82747e-23 6.87735e-26
0.0310456 5.00617e-10 1.21969e-14 -2.81236e-18 -1.11442e-22 6.39248e-26 5.10393e-10 3.99431e-15 -3.29064e-18 -8.57557e-23 6.849e-26 5.16181e-10 -4.84298e-15 -3.69072e-18 -5.03175e-23 7.2681e-26
